Nama File,Label Asli,Hasil Prediksi Model,Algoritma,Metrik Jarak,Waktu Eksekusi (s),Silhouette Score,Akurasi (%)
Paper_335.jpg,Anorganik,Organik,K-Means,Manhattan,0.0199,0.8109,0
Paper_335.jpg,Anorganik,Organik,K-Means,Minkowski,0.0324,0.8114,0
Paper_336.jpg,Anorganik,Organik,K-Means,Euclidean,0.0356,0.7091,0
Paper_336.jpg,Anorganik,Organik,K-Means,Manhattan,0.0383,0.7051,0
Paper_336.jpg,Anorganik,Organik,K-Means,Minkowski,0.0528,0.7076,0
Paper_337.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.1357,0.6033,100
Paper_337.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0668,0.593,100
Paper_337.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.1274,0.6042,100
Paper_338.jpg,Anorganik,Organik,K-Means,Euclidean,0.0495,0.6362,0
Paper_338.jpg,Anorganik,Organik,K-Means,Manhattan,0.041,0.6361,0
Paper_338.jpg,Anorganik,Organik,K-Means,Minkowski,0.0387,0.636,0
Paper_339.jpg,Anorganik,Organik,K-Means,Euclidean,0.0623,0.5881,0
Paper_339.jpg,Anorganik,Organik,K-Means,Manhattan,0.0306,0.5887,0
Paper_339.jpg,Anorganik,Organik,K-Means,Minkowski,0.0295,0.5877,0
Paper_34.jpg,Anorganik,Organik,K-Means,Euclidean,0.0425,0.8053,0
Paper_34.jpg,Anorganik,Organik,K-Means,Manhattan,0.0328,0.8048,0
Paper_34.jpg,Anorganik,Organik,K-Means,Minkowski,0.0603,0.8053,0
Paper_340.jpg,Anorganik,Organik,K-Means,Euclidean,0.031,0.7003,0
Paper_340.jpg,Anorganik,Organik,K-Means,Manhattan,0.0211,0.7005,0
Paper_340.jpg,Anorganik,Organik,K-Means,Minkowski,0.0271,0.6994,0
Paper_341.jpg,Anorganik,Organik,K-Means,Euclidean,0.0531,0.5876,0
Paper_341.jpg,Anorganik,Organik,K-Means,Manhattan,0.0201,0.5866,0
Paper_341.jpg,Anorganik,Organik,K-Means,Minkowski,0.0332,0.5876,0
Paper_342.jpg,Anorganik,Organik,K-Means,Euclidean,0.0572,0.7434,0
Paper_342.jpg,Anorganik,Organik,K-Means,Manhattan,0.0357,0.7246,0
Paper_342.jpg,Anorganik,Organik,K-Means,Minkowski,0.0225,0.7434,0
Paper_343.jpg,Anorganik,Organik,K-Means,Euclidean,0.0507,0.7047,0
Paper_343.jpg,Anorganik,Organik,K-Means,Manhattan,0.0518,0.6774,0
Paper_343.jpg,Anorganik,Organik,K-Means,Minkowski,0.0182,0.7047,0
Paper_344.jpg,Anorganik,Organik,K-Means,Euclidean,0.0715,0.5354,0
Paper_344.jpg,Anorganik,Organik,K-Means,Manhattan,0.0413,0.5355,0
Paper_344.jpg,Anorganik,Organik,K-Means,Minkowski,0.0513,0.5354,0
Paper_345.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0637,0.5389,100
Paper_345.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0462,0.4698,100
Paper_345.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0632,0.5455,100
Paper_346.jpg,Anorganik,Organik,K-Means,Euclidean,0.0408,0.7783,0
Paper_346.jpg,Anorganik,Organik,K-Means,Manhattan,0.0163,0.7777,0
Paper_346.jpg,Anorganik,Organik,K-Means,Minkowski,0.0177,0.7783,0
Paper_347.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.061,0.4004,100
Paper_347.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0402,0.3978,100
Paper_347.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0603,0.4004,100
Paper_348.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0854,0.5294,100
Paper_348.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0806,0.5085,100
Paper_348.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0972,0.5304,100
Paper_349.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0502,0.5994,100
Paper_349.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0632,0.5937,100
Paper_349.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0478,0.6009,100
Paper_35.jpg,Anorganik,Organik,K-Means,Euclidean,0.0622,0.7352,0
Paper_35.jpg,Anorganik,Organik,K-Means,Manhattan,0.0203,0.7339,0
Paper_35.jpg,Anorganik,Organik,K-Means,Minkowski,0.085,0.7312,0
Paper_350.jpg,Anorganik,Organik,K-Means,Euclidean,0.0699,0.4749,0
Paper_350.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0415,0.4718,100
Paper_350.jpg,Anorganik,Organik,K-Means,Minkowski,0.0731,0.4751,0
Paper_351.jpg,Anorganik,Organik,K-Means,Euclidean,0.0832,0.4468,0
Paper_351.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.041,0.432,100
Paper_351.jpg,Anorganik,Organik,K-Means,Minkowski,0.0519,0.4405,0
Paper_352.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0221,0.5134,100
Paper_352.jpg,Anorganik,Organik,K-Means,Manhattan,0.0359,0.5,0
Paper_352.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.036,0.5197,100
Paper_353.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0955,0.4933,100
Paper_353.jpg,Anorganik,Organik,K-Means,Manhattan,0.0412,0.4675,0
Paper_353.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0557,0.4958,100
Paper_354.jpg,Anorganik,Organik,K-Means,Euclidean,0.0256,0.3865,0
Paper_354.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0458,0.6502,100
Paper_354.jpg,Anorganik,Organik,K-Means,Minkowski,0.0288,0.3887,0
Paper_355.jpg,Anorganik,Organik,K-Means,Euclidean,0.0283,0.4517,0
Paper_355.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0406,0.6431,100
Paper_355.jpg,Anorganik,Organik,K-Means,Minkowski,0.0338,0.453,0
Paper_356.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0198,0.6471,100
Paper_356.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0155,0.6451,100
Paper_356.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0186,0.6472,100
Paper_357.jpg,Anorganik,Organik,K-Means,Euclidean,0.0286,0.7812,0
Paper_357.jpg,Anorganik,Organik,K-Means,Manhattan,0.0158,0.7811,0
Paper_357.jpg,Anorganik,Organik,K-Means,Minkowski,0.0182,0.7812,0
Paper_358.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0574,0.6806,100
Paper_358.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0169,0.6794,100
Paper_358.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0235,0.6806,100
Paper_359.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0517,0.6723,100
Paper_359.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0204,0.6718,100
Paper_359.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0226,0.6724,100
Paper_36.jpg,Anorganik,Organik,K-Means,Euclidean,0.0682,0.7092,0
Paper_36.jpg,Anorganik,Organik,K-Means,Manhattan,0.0249,0.7043,0
Paper_36.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0335,0.7041,100
Paper_360.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0817,0.5118,100
Paper_360.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0516,0.5087,100
Paper_360.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0568,0.5105,100
Paper_361.jpg,Anorganik,Organik,K-Means,Euclidean,0.0187,0.8784,0
Paper_361.jpg,Anorganik,Organik,K-Means,Manhattan,0.0162,0.8779,0
Paper_361.jpg,Anorganik,Organik,K-Means,Minkowski,0.0126,0.8782,0
Paper_362.jpg,Anorganik,Organik,K-Means,Euclidean,0.0156,0.8673,0
Paper_362.jpg,Anorganik,Organik,K-Means,Manhattan,0.0159,0.8669,0
Paper_362.jpg,Anorganik,Organik,K-Means,Minkowski,0.0136,0.8671,0
Paper_363.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.033,0.8139,100
Paper_363.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0169,0.8137,100
Paper_363.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0172,0.8138,100
Paper_364.jpg,Anorganik,Organik,K-Means,Euclidean,0.0344,0.8807,0
Paper_364.jpg,Anorganik,Organik,K-Means,Manhattan,0.0219,0.8807,0
Paper_364.jpg,Anorganik,Organik,K-Means,Minkowski,0.053,0.8807,0
Paper_365.jpg,Anorganik,Organik,K-Means,Euclidean,0.1364,0.4782,0
Paper_365.jpg,Anorganik,Organik,K-Means,Manhattan,0.0544,0.5293,0
Paper_365.jpg,Anorganik,Organik,K-Means,Minkowski,0.1167,0.4827,0
Paper_366.jpg,Anorganik,Organik,K-Means,Euclidean,0.0349,0.8735,0
Paper_366.jpg,Anorganik,Organik,K-Means,Manhattan,0.0315,0.8735,0
Paper_366.jpg,Anorganik,Organik,K-Means,Minkowski,0.0162,0.8735,0
Paper_367.jpg,Anorganik,Organik,K-Means,Euclidean,0.0553,0.5501,0
Paper_367.jpg,Anorganik,Organik,K-Means,Manhattan,0.0364,0.5451,0
Paper_367.jpg,Anorganik,Organik,K-Means,Minkowski,0.0461,0.55,0
Paper_368.jpg,Anorganik,Organik,K-Means,Euclidean,0.103,0.7728,0
Paper_368.jpg,Anorganik,Organik,K-Means,Manhattan,0.0354,0.7719,0
Paper_368.jpg,Anorganik,Organik,K-Means,Minkowski,0.0742,0.7729,0
Paper_369.jpg,Anorganik,Organik,K-Means,Euclidean,0.0335,0.8568,0
Paper_369.jpg,Anorganik,Organik,K-Means,Manhattan,0.0314,0.8566,0
Paper_369.jpg,Anorganik,Organik,K-Means,Minkowski,0.0519,0.8566,0
Paper_37.jpg,Anorganik,Organik,K-Means,Euclidean,0.0342,0.8149,0
Paper_37.jpg,Anorganik,Organik,K-Means,Manhattan,0.0219,0.8147,0
Paper_37.jpg,Anorganik,Organik,K-Means,Minkowski,0.0193,0.8149,0
Paper_370.jpg,Anorganik,Organik,K-Means,Euclidean,0.0388,0.8256,0
Paper_370.jpg,Anorganik,Organik,K-Means,Manhattan,0.0298,0.8256,0
Paper_370.jpg,Anorganik,Organik,K-Means,Minkowski,0.0184,0.8255,0
Paper_371.jpg,Anorganik,Organik,K-Means,Euclidean,0.0409,0.8148,0
Paper_371.jpg,Anorganik,Organik,K-Means,Manhattan,0.0254,0.815,0
Paper_371.jpg,Anorganik,Organik,K-Means,Minkowski,0.0344,0.8147,0
Paper_372.jpg,Anorganik,Organik,K-Means,Euclidean,0.0278,0.8586,0
Paper_372.jpg,Anorganik,Organik,K-Means,Manhattan,0.0165,0.8585,0
Paper_372.jpg,Anorganik,Organik,K-Means,Minkowski,0.0182,0.8584,0
Paper_373.jpg,Anorganik,Organik,K-Means,Euclidean,0.0168,0.8691,0
Paper_373.jpg,Anorganik,Organik,K-Means,Manhattan,0.0157,0.8687,0
Paper_373.jpg,Anorganik,Organik,K-Means,Minkowski,0.0191,0.8691,0
Paper_374.jpg,Anorganik,Organik,K-Means,Euclidean,0.0271,0.8021,0
Paper_374.jpg,Anorganik,Organik,K-Means,Manhattan,0.0254,0.8015,0
Paper_374.jpg,Anorganik,Organik,K-Means,Minkowski,0.0279,0.8021,0
Paper_375.jpg,Anorganik,Organik,K-Means,Euclidean,0.0176,0.8674,0
Paper_375.jpg,Anorganik,Organik,K-Means,Manhattan,0.0209,0.8667,0
Paper_375.jpg,Anorganik,Organik,K-Means,Minkowski,0.0169,0.8671,0
Paper_376.jpg,Anorganik,Organik,K-Means,Euclidean,0.0257,0.7846,0
Paper_376.jpg,Anorganik,Organik,K-Means,Manhattan,0.0245,0.778,0
Paper_376.jpg,Anorganik,Organik,K-Means,Minkowski,0.027,0.7846,0
Paper_377.jpg,Anorganik,Organik,K-Means,Euclidean,0.0894,0.8374,0
Paper_377.jpg,Anorganik,Organik,K-Means,Manhattan,0.0409,0.8374,0
Paper_377.jpg,Anorganik,Organik,K-Means,Minkowski,0.0577,0.8365,0
Paper_378.jpg,Anorganik,Organik,K-Means,Euclidean,0.0228,0.8274,0
Paper_378.jpg,Anorganik,Organik,K-Means,Manhattan,0.0155,0.8261,0
Paper_378.jpg,Anorganik,Organik,K-Means,Minkowski,0.0176,0.8275,0
Paper_379.jpg,Anorganik,Organik,K-Means,Euclidean,0.0177,0.7839,0
Paper_379.jpg,Anorganik,Organik,K-Means,Manhattan,0.0158,0.7838,0
Paper_379.jpg,Anorganik,Organik,K-Means,Minkowski,0.0119,0.7839,0
Paper_38.jpg,Anorganik,Organik,K-Means,Euclidean,0.0381,0.7457,0
Paper_38.jpg,Anorganik,Organik,K-Means,Manhattan,0.021,0.742,0
Paper_38.jpg,Anorganik,Organik,K-Means,Minkowski,0.0259,0.7456,0
Paper_380.jpg,Anorganik,Organik,K-Means,Euclidean,0.1116,0.5821,0
Paper_380.jpg,Anorganik,Organik,K-Means,Manhattan,0.0605,0.5825,0
Paper_380.jpg,Anorganik,Organik,K-Means,Minkowski,0.0846,0.5821,0
Paper_381.jpg,Anorganik,Organik,K-Means,Euclidean,0.0556,0.8068,0
Paper_381.jpg,Anorganik,Organik,K-Means,Manhattan,0.022,0.8066,0
Paper_381.jpg,Anorganik,Organik,K-Means,Minkowski,0.017,0.8068,0
Paper_382.jpg,Anorganik,Organik,K-Means,Euclidean,0.0164,0.8733,0
Paper_382.jpg,Anorganik,Organik,K-Means,Manhattan,0.0165,0.8733,0
Paper_382.jpg,Anorganik,Organik,K-Means,Minkowski,0.0185,0.8732,0
Paper_383.jpg,Anorganik,Organik,K-Means,Euclidean,0.0158,0.8519,0
Paper_383.jpg,Anorganik,Organik,K-Means,Manhattan,0.0158,0.8516,0
Paper_383.jpg,Anorganik,Organik,K-Means,Minkowski,0.0183,0.8519,0
Paper_384.jpg,Anorganik,Organik,K-Means,Euclidean,0.0295,0.8696,0
Paper_384.jpg,Anorganik,Organik,K-Means,Manhattan,0.0148,0.8696,0
Paper_384.jpg,Anorganik,Organik,K-Means,Minkowski,0.0115,0.8696,0
Paper_385.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0252,0.4752,100
Paper_385.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0428,0.4737,100
Paper_385.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0373,0.4753,100
Paper_386.jpg,Anorganik,Organik,K-Means,Euclidean,0.0129,0.8933,0
Paper_386.jpg,Anorganik,Organik,K-Means,Manhattan,0.0103,0.8933,0
Paper_386.jpg,Anorganik,Organik,K-Means,Minkowski,0.0133,0.8933,0
Paper_387.jpg,Anorganik,Organik,K-Means,Euclidean,0.0267,0.787,0
Paper_387.jpg,Anorganik,Organik,K-Means,Manhattan,0.0165,0.784,0
Paper_387.jpg,Anorganik,Organik,K-Means,Minkowski,0.0168,0.7867,0
Paper_388.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0996,0.5743,100
Paper_388.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0579,0.5383,100
Paper_388.jpg,Anorganik,Organik,K-Means,Minkowski,0.137,0.5233,0
Paper_389.jpg,Anorganik,Organik,K-Means,Euclidean,0.0204,0.7847,0
Paper_389.jpg,Anorganik,Organik,K-Means,Manhattan,0.0161,0.7839,0
Paper_389.jpg,Anorganik,Organik,K-Means,Minkowski,0.0193,0.7841,0
Paper_39.jpg,Anorganik,Organik,K-Means,Euclidean,0.0115,0.8276,0
Paper_39.jpg,Anorganik,Organik,K-Means,Manhattan,0.0162,0.8276,0
Paper_39.jpg,Anorganik,Organik,K-Means,Minkowski,0.024,0.8273,0
Paper_390.jpg,Anorganik,Organik,K-Means,Euclidean,0.0215,0.8803,0
Paper_390.jpg,Anorganik,Organik,K-Means,Manhattan,0.0155,0.8796,0
Paper_390.jpg,Anorganik,Organik,K-Means,Minkowski,0.0176,0.8801,0
Paper_391.jpg,Anorganik,Organik,K-Means,Euclidean,0.0177,0.7984,0
Paper_391.jpg,Anorganik,Organik,K-Means,Manhattan,0.02,0.7956,0
Paper_391.jpg,Anorganik,Organik,K-Means,Minkowski,0.0342,0.7982,0
Paper_392.jpg,Anorganik,Organik,K-Means,Euclidean,0.0157,0.8924,0
Paper_392.jpg,Anorganik,Organik,K-Means,Manhattan,0.0157,0.8923,0
Paper_392.jpg,Anorganik,Organik,K-Means,Minkowski,0.0167,0.8924,0
Paper_393.jpg,Anorganik,Organik,K-Means,Euclidean,0.0347,0.5551,0
Paper_393.jpg,Anorganik,Organik,K-Means,Manhattan,0.0582,0.5596,0
Paper_393.jpg,Anorganik,Organik,K-Means,Minkowski,0.0789,0.5362,0
Paper_394.jpg,Anorganik,Organik,K-Means,Euclidean,0.0295,0.8324,0
Paper_394.jpg,Anorganik,Organik,K-Means,Manhattan,0.0248,0.8323,0
Paper_394.jpg,Anorganik,Organik,K-Means,Minkowski,0.0441,0.8323,0
Paper_395.jpg,Anorganik,Organik,K-Means,Euclidean,0.0438,0.6845,0
Paper_395.jpg,Anorganik,Organik,K-Means,Manhattan,0.0173,0.6846,0
Paper_395.jpg,Anorganik,Organik,K-Means,Minkowski,0.0353,0.6845,0
Paper_396.jpg,Anorganik,Organik,K-Means,Euclidean,0.0328,0.7983,0
Paper_396.jpg,Anorganik,Organik,K-Means,Manhattan,0.0214,0.7966,0
Paper_396.jpg,Anorganik,Organik,K-Means,Minkowski,0.0272,0.7982,0
Paper_397.jpg,Anorganik,Organik,K-Means,Euclidean,0.059,0.464,0
Paper_397.jpg,Anorganik,Organik,K-Means,Manhattan,0.0819,0.4565,0
Paper_397.jpg,Anorganik,Organik,K-Means,Minkowski,0.0626,0.4643,0
Paper_398.jpg,Anorganik,Organik,K-Means,Euclidean,0.0172,0.8484,0
Paper_398.jpg,Anorganik,Organik,K-Means,Manhattan,0.0168,0.8481,0
Paper_398.jpg,Anorganik,Organik,K-Means,Minkowski,0.0179,0.8483,0
Paper_399.jpg,Anorganik,Organik,K-Means,Euclidean,0.0434,0.8435,0
Paper_399.jpg,Anorganik,Organik,K-Means,Manhattan,0.0112,0.8433,0
Paper_399.jpg,Anorganik,Organik,K-Means,Minkowski,0.0116,0.8435,0
Paper_4.jpg,Anorganik,Organik,K-Means,Euclidean,0.0588,0.7308,0
Paper_4.jpg,Anorganik,Organik,K-Means,Manhattan,0.033,0.7306,0
Paper_4.jpg,Anorganik,Organik,K-Means,Minkowski,0.0222,0.7306,0
Paper_40.jpg,Anorganik,Organik,K-Means,Euclidean,0.0866,0.7749,0
Paper_40.jpg,Anorganik,Organik,K-Means,Manhattan,0.0534,0.7663,0
Paper_40.jpg,Anorganik,Organik,K-Means,Minkowski,0.0662,0.7747,0
Paper_400.jpg,Anorganik,Organik,K-Means,Euclidean,0.0275,0.876,0
Paper_400.jpg,Anorganik,Organik,K-Means,Manhattan,0.0273,0.876,0
Paper_400.jpg,Anorganik,Organik,K-Means,Minkowski,0.0217,0.8756,0
Paper_401.jpg,Anorganik,Organik,K-Means,Euclidean,0.053,0.8212,0
Paper_401.jpg,Anorganik,Organik,K-Means,Manhattan,0.0164,0.8212,0
Paper_401.jpg,Anorganik,Organik,K-Means,Minkowski,0.0265,0.8208,0
Paper_402.jpg,Anorganik,Organik,K-Means,Euclidean,0.0272,0.8645,0
Paper_402.jpg,Anorganik,Organik,K-Means,Manhattan,0.0205,0.8644,0
Paper_402.jpg,Anorganik,Organik,K-Means,Minkowski,0.0133,0.8645,0
Paper_403.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0408,0.6339,100
Paper_403.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0407,0.6297,100
Paper_403.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.038,0.6339,100
Paper_404.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0254,0.7165,100
Paper_404.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0313,0.7147,100
Paper_404.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0672,0.7165,100
Paper_405.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0336,0.6766,100
Paper_405.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.038,0.6757,100
Paper_405.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0405,0.6766,100
Paper_406.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0434,0.5964,100
Paper_406.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.03,0.5801,100
Paper_406.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0245,0.5972,100
Paper_407.jpg,Anorganik,Organik,K-Means,Euclidean,0.0723,0.4772,0
Paper_407.jpg,Anorganik,Organik,K-Means,Manhattan,0.0414,0.4718,0
Paper_407.jpg,Anorganik,Organik,K-Means,Minkowski,0.0622,0.4744,0
Paper_408.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.1199,0.4406,100
Paper_408.jpg,Anorganik,Organik,K-Means,Manhattan,0.0594,0.4353,0
Paper_408.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0973,0.4364,100
Paper_409.jpg,Anorganik,Organik,K-Means,Euclidean,0.0856,0.4292,0
Paper_409.jpg,Anorganik,Organik,K-Means,Manhattan,0.0262,0.4279,0
Paper_409.jpg,Anorganik,Organik,K-Means,Minkowski,0.0545,0.4266,0
Paper_41.jpg,Anorganik,Organik,K-Means,Euclidean,0.017,0.8486,0
Paper_41.jpg,Anorganik,Organik,K-Means,Manhattan,0.0166,0.8485,0
Paper_41.jpg,Anorganik,Organik,K-Means,Minkowski,0.0178,0.8486,0
Paper_410.jpg,Anorganik,Organik,K-Means,Euclidean,0.0711,0.4448,0
Paper_410.jpg,Anorganik,Organik,K-Means,Manhattan,0.0359,0.4369,0
Paper_410.jpg,Anorganik,Organik,K-Means,Minkowski,0.0497,0.4444,0
Paper_411.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0596,0.6931,100
Paper_411.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0567,0.6917,100
Paper_411.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0638,0.6941,100
Paper_412.jpg,Anorganik,Organik,K-Means,Euclidean,0.0502,0.5945,0
Paper_412.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0267,0.44,100
Paper_412.jpg,Anorganik,Organik,K-Means,Minkowski,0.037,0.5948,0
Paper_413.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0651,0.6617,100
Paper_413.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0585,0.6675,100
Paper_413.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0415,0.6696,100
Paper_414.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0526,0.5598,100
Paper_414.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0361,0.5557,100
Paper_414.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0762,0.5593,100
Paper_415.jpg,Anorganik,Organik,K-Means,Euclidean,0.0932,0.4076,0
Paper_415.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.1167,0.4086,100
Paper_415.jpg,Anorganik,Organik,K-Means,Minkowski,0.0928,0.4068,0
Paper_416.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0755,0.5914,100
Paper_416.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0313,0.5902,100
Paper_416.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0355,0.5914,100
Paper_417.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0776,0.4611,100
Paper_417.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.1153,0.3086,100
Paper_417.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0717,0.4662,100
Paper_418.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0829,0.5427,100
Paper_418.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0359,0.5338,100
Paper_418.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0403,0.5429,100
Paper_419.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.1009,0.5224,100
Paper_419.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0389,0.5171,100
Paper_419.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0659,0.526,100
Paper_42.jpg,Anorganik,Organik,K-Means,Euclidean,0.0267,0.6929,0
Paper_42.jpg,Anorganik,Organik,K-Means,Manhattan,0.031,0.6924,0
Paper_42.jpg,Anorganik,Organik,K-Means,Minkowski,0.0331,0.6929,0
Paper_420.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0918,0.4986,100
Paper_420.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0805,0.4903,100
Paper_420.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0727,0.5003,100
Paper_421.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0791,0.4889,100
Paper_421.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0503,0.4852,100
Paper_421.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0541,0.4892,100
Paper_422.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0257,0.7759,100
Paper_422.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0441,0.7761,100
Paper_422.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.028,0.7739,100
Paper_423.jpg,Anorganik,Organik,K-Means,Euclidean,0.0189,0.7492,0
Paper_423.jpg,Anorganik,Organik,K-Means,Manhattan,0.0111,0.7492,0
Paper_423.jpg,Anorganik,Organik,K-Means,Minkowski,0.0165,0.7492,0
Paper_424.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0539,0.6568,100
Paper_424.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0404,0.6605,100
Paper_424.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0541,0.6533,100
Paper_425.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0802,0.7301,100
Paper_425.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0918,0.7255,100
Paper_425.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.079,0.7304,100
Paper_426.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0203,0.6457,100
Paper_426.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0249,0.641,100
Paper_426.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0392,0.6457,100
Paper_427.jpg,Anorganik,Organik,K-Means,Euclidean,0.0189,0.8185,0
Paper_427.jpg,Anorganik,Organik,K-Means,Manhattan,0.0218,0.8142,0
Paper_427.jpg,Anorganik,Organik,K-Means,Minkowski,0.0192,0.8183,0
Paper_428.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0495,0.6114,100
Paper_428.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0304,0.6099,100
Paper_428.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0438,0.6108,100
Paper_429.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.076,0.567,100
Paper_429.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0492,0.5591,100
Paper_429.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0529,0.5667,100
Paper_43.jpg,Anorganik,Organik,K-Means,Euclidean,0.017,0.7971,0
Paper_43.jpg,Anorganik,Organik,K-Means,Manhattan,0.0165,0.7972,0
Paper_43.jpg,Anorganik,Organik,K-Means,Minkowski,0.018,0.7968,0
Paper_430.jpg,Anorganik,Organik,K-Means,Euclidean,0.0772,0.5386,0
Paper_430.jpg,Anorganik,Organik,K-Means,Manhattan,0.0402,0.5334,0
Paper_430.jpg,Anorganik,Organik,K-Means,Minkowski,0.0562,0.5384,0
